root,session_date,morning_first_timestamp,morning_last_timestamp,morning_open,morning_high,morning_low,morning_close,morning_volume,morning_pv,morning_bar_count,morning_vwap,lunch_first_timestamp,lunch_last_timestamp,lunch_open,lunch_high,lunch_low,lunch_close,lunch_volume,lunch_pv,lunch_bar_count,lunch_vwap,cohort,morning_range,morning_reference_median_20,morning_range_ratio,morning_state,morning_range_ratio_bin,lunch_range,lunch_range_div_morning_range,lunch_range_contraction,lunch_trendiness,lunch_signed_trendiness,morning_signed_direction,lunch_signed_direction,trend_continuation_failure,new_high_or_low_during_lunch,close_location_within_lunch_range,vwap_cross,vwap_touch_after_morning_extension,year,month,week
MNQ,2024-04-01,2024-04-01 13:30:00+00:00,2024-04-01 15:29:00+00:00,18500.75,18607.25,18426.0,18470.75,518718,9610426616.666666,120,18527.266485193624,2024-04-01 15:30:00+00:00,2024-04-01 17:59:00+00:00,18470.75,18491.75,18414.5,18464.25,249653,4607991280.5,150,18457.584248937525,primary_2023_2025,181.25,129.375,1.4009661835748792,standard,1_3_to_1_5,77.25,0.4262068965517241,True,0.08414239482200647,-0.08414239482200647,-1,-1,False,True,0.6440129449838188,False,False,2024,2024-04,2024-W14
MNQ,2024-04-02,2024-04-02 13:30:00+00:00,2024-04-02 15:29:00+00:00,18287.5,18292.25,18201.0,18268.0,422525,7708221690.75,120,18243.23221288681,2024-04-02 15:30:00+00:00,2024-04-02 17:59:00+00:00,18268.25,18300.5,18229.75,18277.5,226248,4132641279.5833335,150,18265.97927753321,primary_2023_2025,91.25,129.375,0.7053140096618358,standard,0_7_to_1_0,70.75,0.7753424657534247,False,0.13074204946996468,0.13074204946996468,-1,1,True,True,0.6749116607773852,True,True,2024,2024-04,2024-W14
MNQ,2024-04-03,2024-04-03 13:30:00+00:00,2024-04-03 15:29:00+00:00,18240.75,18450.0,18239.0,18442.25,399060,7326661532.5,120,18359.7993597454,2024-04-03 15:30:00+00:00,2024-04-03 17:59:00+00:00,18442.5,18452.0,18370.0,18416.75,288039,5303433178.666667,150,18412.20521758049,primary_2023_2025,211.0,129.375,1.6309178743961352,exhaustion,1_5_to_2_0,82.0,0.3886255924170616,True,0.31402439024390244,-0.31402439024390244,1,-1,True,True,0.5701219512195121,False,False,2024,2024-04,2024-W14
MNQ,2024-04-04,2024-04-04 13:30:00+00:00,2024-04-04 15:29:00+00:00,18541.5,18568.25,18480.0,18501.75,328889,6089790015.333333,120,18516.24716951109,2024-04-04 15:30:00+00:00,2024-04-04 17:59:00+00:00,18502.25,18566.5,18487.75,18497.75,223205,4137009682.5,150,18534.574415895702,primary_2023_2025,88.25,129.375,0.6821256038647343,standard,le_0_7,78.75,0.8923512747875354,False,0.05714285714285714,-0.05714285714285714,-1,-1,False,False,0.12698412698412698,True,True,2024,2024-04,2024-W14
MNQ,2024-04-05,2024-04-05 13:30:00+00:00,2024-04-05 15:29:00+00:00,18138.25,18323.75,18102.5,18282.75,589612,10742394443.916666,120,18219.429801151717,2024-04-05 15:30:00+00:00,2024-04-05 17:59:00+00:00,18282.75,18407.75,18273.25,18291.75,398974,7320309466.583333,150,18347.83586545322,primary_2023_2025,221.25,126.875,1.7438423645320198,exhaustion,1_5_to_2_0,134.5,0.607909604519774,False,0.06691449814126393,0.06691449814126393,1,1,False,True,0.137546468401487,False,False,2024,2024-04,2024-W14
MNQ,2024-04-08,2024-04-08 13:30:00+00:00,2024-04-08 15:29:00+00:00,18330.25,18377.5,18237.75,18335.75,470578,8618202118.75,120,18314.07783353663,2024-04-08 15:30:00+00:00,2024-04-08 17:59:00+00:00,18335.5,18335.5,18252.25,18307.5,305768,5594497598.25,150,18296.543779107036,primary_2023_2025,139.75,126.875,1.1014778325123153,standard,1_0_to_1_3,83.25,0.5957066189624329,False,0.33633633633633636,-0.33633633633633636,1,-1,True,False,0.6636636636636637,True,True,2024,2024-04,2024-W15
MNQ,2024-04-09,2024-04-09 13:30:00+00:00,2024-04-09 15:29:00+00:00,18391.0,18405.0,18160.25,18225.5,669583,12244006477.916666,120,18286.01753317612,2024-04-09 15:30:00+00:00,2024-04-09 17:59:00+00:00,18225.5,18303.5,18208.0,18255.0,309702,5658167587.833333,150,18269.71601033682,primary_2023_2025,244.75,126.875,1.929064039408867,exhaustion,1_5_to_2_0,95.5,0.390194075587334,True,0.3089005235602094,0.3089005235602094,-1,1,True,False,0.49214659685863876,True,True,2024,2024-04,2024-W15
MNQ,2024-04-10,2024-04-10 13:30:00+00:00,2024-04-10 15:29:00+00:00,18140.0,18232.25,18107.25,18181.0,565617,10276126758.25,120,18167.994876833618,2024-04-10 15:30:00+00:00,2024-04-10 17:59:00+00:00,18181.0,18224.5,18114.0,18166.5,372798,6768986090.0,150,18157.24893910375,primary_2023_2025,125.0,126.875,0.9852216748768473,standard,0_7_to_1_0,110.5,0.884,False,0.13122171945701358,-0.13122171945701358,1,-1,True,False,0.4751131221719457,True,True,2024,2024-04,2024-W15
MNQ,2024-04-11,2024-04-11 13:30:00+00:00,2024-04-11 15:29:00+00:00,18265.25,18277.0,18169.0,18246.25,548148,9997617698.416666,120,18238.902081949887,2024-04-11 15:30:00+00:00,2024-04-11 17:59:00+00:00,18246.5,18444.5,18242.25,18436.5,357242,6552621858.166667,150,18342.249394434773,primary_2023_2025,108.0,125.75,0.8588469184890656,standard,0_7_to_1_0,202.25,1.8726851851851851,False,0.9394313967861557,0.9394313967861557,-1,1,True,True,0.9604449938195303,False,False,2024,2024-04,2024-W15
MNQ,2024-04-12,2024-04-12 13:30:00+00:00,2024-04-12 15:29:00+00:00,18296.75,18343.25,18193.25,18262.25,502611,9183986592.833334,120,18272.55390915307,2024-04-12 15:30:00+00:00,2024-04-12 17:59:00+00:00,18263.0,18291.5,18124.5,18161.75,405677,7380958569.583333,150,18194.175586940677,primary_2023_2025,150.0,116.5,1.2875536480686696,standard,1_0_to_1_3,167.0,1.1133333333333333,False,0.6062874251497006,-0.6062874251497006,-1,-1,False,True,0.22305389221556887,True,True,2024,2024-04,2024-W15
MNQ,2024-04-15,2024-04-15 13:30:00+00:00,2024-04-15 15:29:00+00:00,18335.25,18339.0,18158.75,18195.25,492252,8979293775.5,120,18241.254023345766,2024-04-15 15:30:00+00:00,2024-04-15 17:59:00+00:00,18195.0,18227.0,17876.5,17923.25,452782,8178195250.666667,150,18062.10328738039,primary_2023_2025,180.25,116.5,1.5472103004291846,exhaustion,1_5_to_2_0,350.5,1.9445214979195562,False,0.775320970042796,-0.775320970042796,-1,-1,False,True,0.13338088445078458,False,False,2024,2024-04,2024-W16
MNQ,2024-04-16,2024-04-16 13:30:00+00:00,2024-04-16 15:29:00+00:00,17867.75,17931.0,17822.0,17911.5,488045,8724050580.916666,120,17875.504473801935,2024-04-16 15:30:00+00:00,2024-04-16 17:59:00+00:00,17911.75,17937.5,17818.0,17889.25,421937,7550050022.916667,150,17893.785145452206,primary_2023_2025,109.0,116.5,0.9356223175965666,standard,0_7_to_1_0,119.5,1.0963302752293578,False,0.18828451882845187,-0.18828451882845187,1,-1,True,True,0.5962343096234309,True,True,2024,2024-04,2024-W16
MNQ,2024-04-17,2024-04-17 13:30:00+00:00,2024-04-17 15:29:00+00:00,17957.25,17959.5,17763.75,17767.5,560890,10013150582.583334,120,17852.253708540593,2024-04-17 15:30:00+00:00,2024-04-17 17:59:00+00:00,17767.25,17773.25,17616.0,17742.0,457283,8093905739.333333,150,17699.99265079466,primary_2023_2025,195.75,117.0,1.6730769230769231,exhaustion,1_5_to_2_0,157.25,0.8033205619412516,False,0.16057233704292528,-0.16057233704292528,-1,-1,False,True,0.8012718600953895,False,False,2024,2024-04,2024-W16
MNQ,2024-04-18,2024-04-18 13:30:00+00:00,2024-04-18 15:29:00+00:00,17673.0,17746.0,17551.0,17705.75,525791,9281267324.5,120,17652.00873445913,2024-04-18 15:30:00+00:00,2024-04-18 17:59:00+00:00,17706.0,17715.75,17537.0,17561.5,410616,7238346110.5,150,17628.017686841235,primary_2023_2025,195.0,126.125,1.5460852329038652,exhaustion,1_5_to_2_0,178.75,0.9166666666666666,False,0.8083916083916084,-0.8083916083916084,1,-1,True,True,0.13706293706293707,True,True,2024,2024-04,2024-W16
MNQ,2024-04-19,2024-04-19 13:30:00+00:00,2024-04-19 15:29:00+00:00,17494.5,17516.25,17318.0,17333.25,566304,9862283179.666666,120,17415.17485249383,2024-04-19 15:30:00+00:00,2024-04-19 17:59:00+00:00,17333.5,17351.5,17203.25,17289.0,401797,6942578158.916667,150,17278.820297106915,primary_2023_2025,198.25,133.5,1.4850187265917603,standard,1_3_to_1_5,148.25,0.7477931904161412,False,0.30016863406408095,-0.30016863406408095,-1,-1,False,True,0.5784148397976391,False,False,2024,2024-04,2024-W16
MNQ,2024-04-22,2024-04-22 13:30:00+00:00,2024-04-22 15:29:00+00:00,17288.5,17331.5,17148.75,17206.0,524840,9049451401.666666,120,17242.305086629574,2024-04-22 15:30:00+00:00,2024-04-22 17:59:00+00:00,17205.75,17414.75,17201.75,17397.0,329012,5687048766.75,150,17285.232048527105,primary_2023_2025,182.75,144.875,1.261432269197584,standard,1_0_to_1_3,213.0,1.1655266757865936,False,0.897887323943662,0.897887323943662,-1,1,True,True,0.9166666666666666,True,True,2024,2024-04,2024-W17
MNQ,2024-04-23,2024-04-23 13:30:00+00:00,2024-04-23 15:29:00+00:00,17428.75,17607.5,17413.5,17588.0,528556,9262361763.083334,120,17523.898627739225,2024-04-23 15:30:00+00:00,2024-04-23 17:59:00+00:00,17588.5,17640.5,17558.0,17636.5,259464,4565494459.833333,150,17595.868636239837,primary_2023_2025,194.0,165.125,1.1748675246025737,standard,1_0_to_1_3,82.5,0.4252577319587629,True,0.5818181818181818,0.5818181818181818,1,1,False,True,0.9515151515151515,False,False,2024,2024-04,2024-W17
MNQ,2024-04-24,2024-04-24 13:30:00+00:00,2024-04-24 15:29:00+00:00,17731.0,17795.75,17636.0,17658.5,547797,9709082111.25,120,17723.868716422323,2024-04-24 15:30:00+00:00,2024-04-24 17:59:00+00:00,17659.0,17705.5,17567.25,17698.75,379275,6685770938.0,150,17627.7659692835,primary_2023_2025,159.75,180.75,0.8838174273858921,standard,0_7_to_1_0,138.25,0.865414710485133,False,0.2875226039783002,0.2875226039783002,-1,1,True,True,0.9511754068716094,False,False,2024,2024-04,2024-W17
MNQ,2024-04-25,2024-04-25 13:30:00+00:00,2024-04-25 15:29:00+00:00,17354.0,17447.75,17308.0,17407.0,629199,10930300851.416666,120,17371.77085694139,2024-04-25 15:30:00+00:00,2024-04-25 17:59:00+00:00,17406.5,17580.0,17358.5,17568.25,358674,6263232739.75,150,17462.187779850225,primary_2023_2025,139.75,180.75,0.7731673582295989,standard,0_7_to_1_0,221.5,1.5849731663685152,False,0.7302483069977427,0.7302483069977427,1,1,False,True,0.9469525959367946,True,True,2024,2024-04,2024-W17
MNQ,2024-04-26,2024-04-26 13:30:00+00:00,2024-04-26 15:29:00+00:00,17697.25,17886.0,17668.25,17837.25,560545,9976938351.416666,120,17798.639451634866,2024-04-26 15:30:00+00:00,2024-04-26 17:59:00+00:00,17837.5,17901.25,17823.0,17877.75,253879,4535064504.75,150,17863.094248638132,primary_2023_2025,217.75,170.0,1.2808823529411764,standard,1_0_to_1_3,78.25,0.3593570608495982,True,0.5143769968051118,0.5143769968051118,1,1,False,True,0.6996805111821086,False,False,2024,2024-04,2024-W17
MNQ,2024-04-29,2024-04-29 13:30:00+00:00,2024-04-29 15:29:00+00:00,17921.5,17949.0,17828.75,17878.0,432867,7741818694.5,120,17884.982441488955,2024-04-29 15:30:00+00:00,2024-04-29 17:59:00+00:00,17878.5,17931.5,17844.75,17916.75,215132,3849355002.5,150,17892.99129139319,primary_2023_2025,120.25,180.75,0.665283540802213,standard,le_0_7,86.75,0.7214137214137214,False,0.4409221902017291,0.4409221902017291,-1,1,True,False,0.829971181556196,True,True,2024,2024-04,2024-W18
MNQ,2024-04-30,2024-04-30 13:30:00+00:00,2024-04-30 15:29:00+00:00,17836.25,17895.0,17752.5,17771.25,473589,8448039963.083333,120,17838.33653882023,2024-04-30 15:30:00+00:00,2024-04-30 17:59:00+00:00,17771.5,17776.25,17675.25,17728.5,340033,6027158022.083333,150,17725.21497055678,primary_2023_2025,142.5,170.0,0.8382352941176471,standard,0_7_to_1_0,101.0,0.7087719298245614,False,0.42574257425742573,-0.42574257425742573,-1,-1,False,True,0.5272277227722773,False,False,2024,2024-04,2024-W18
MNQ,2024-05-01,2024-05-01 13:30:00+00:00,2024-05-01 15:29:00+00:00,17501.5,17517.5,17412.25,17451.5,412270,7202534899.833333,120,17470.431755483864,2024-05-01 15:30:00+00:00,2024-05-01 17:59:00+00:00,17452.0,17482.5,17399.0,17465.5,223180,3893250921.0,150,17444.443592615826,primary_2023_2025,105.25,170.0,0.6191176470588236,standard,le_0_7,83.5,0.7933491686460807,False,0.16167664670658682,0.16167664670658682,-1,1,True,True,0.7964071856287425,True,True,2024,2024-05,2024-W18
MNQ,2024-05-02,2024-05-02 13:30:00+00:00,2024-05-02 15:29:00+00:00,17582.75,17602.5,17386.0,17520.25,582436,10193142508.416666,120,17500.879939455437,2024-05-02 15:30:00+00:00,2024-05-02 17:59:00+00:00,17520.75,17616.5,17488.5,17594.75,311675,5469014709.25,150,17547.171602630944,primary_2023_2025,216.5,154.875,1.3979015334947538,standard,1_3_to_1_5,128.0,0.5912240184757506,False,0.578125,0.578125,-1,1,True,True,0.830078125,True,True,2024,2024-05,2024-W18
MNQ,2024-05-03,2024-05-03 13:30:00+00:00,2024-05-03 15:29:00+00:00,17958.0,18050.0,17893.5,17946.0,485970,8723091412.333334,120,17949.855777791498,2024-05-03 15:30:00+00:00,2024-05-03 17:59:00+00:00,17946.75,18009.25,17946.5,17986.5,207158,3725942465.8333335,150,17985.993617593012,primary_2023_2025,156.5,170.0,0.9205882352941176,standard,0_7_to_1_0,62.75,0.4009584664536741,True,0.6334661354581673,0.6334661354581673,-1,1,True,False,0.6374501992031872,True,True,2024,2024-05,2024-W18
MNQ,2024-05-06,2024-05-06 13:30:00+00:00,2024-05-06 15:29:00+00:00,18074.25,18116.75,18042.5,18097.5,324775,5875465078.333333,120,18090.878541554408,2024-05-06 15:30:00+00:00,2024-05-06 17:59:00+00:00,18097.75,18133.25,18067.25,18128.25,216100,3912506067.75,150,18105.072039565017,primary_2023_2025,74.25,158.125,0.46956521739130436,standard,le_0_7,66.0,0.8888888888888888,False,0.4621212121212121,0.4621212121212121,1,1,False,True,0.9242424242424242,True,True,2024,2024-05,2024-W19
MNQ,2024-05-07,2024-05-07 13:30:00+00:00,2024-05-07 15:29:00+00:00,18211.25,18262.25,18181.25,18245.5,354550,6458984216.25,120,18217.41423283035,2024-05-07 15:30:00+00:00,2024-05-07 17:59:00+00:00,18246.0,18267.75,18183.25,18193.75,230129,4197735230.583333,150,18240.792036567895,primary_2023_2025,81.0,158.125,0.5122529644268775,standard,le_0_7,84.5,1.0432098765432098,False,0.6183431952662722,-0.6183431952662722,1,-1,True,True,0.1242603550295858,True,True,2024,2024-05,2024-W19
MNQ,2024-05-08,2024-05-08 13:30:00+00:00,2024-05-08 15:29:00+00:00,18083.75,18242.25,18079.0,18186.5,390264,7092149095.166667,120,18172.696162512213,2024-05-08 15:30:00+00:00,2024-05-08 17:59:00+00:00,18186.5,18193.0,18138.25,18178.75,226086,4108012021.8333335,150,18170.130047120714,primary_2023_2025,163.25,153.25,1.065252854812398,standard,1_0_to_1_3,54.75,0.33537519142419603,True,0.1415525114155251,-0.1415525114155251,1,-1,True,False,0.7397260273972602,True,True,2024,2024-05,2024-W19
MNQ,2024-05-09,2024-05-09 13:30:00+00:00,2024-05-09 15:29:00+00:00,18186.75,18231.25,18108.0,18229.5,408531,7424059326.666667,120,18172.572770895396,2024-05-09 15:30:00+00:00,2024-05-09 17:59:00+00:00,18229.5,18237.5,18170.0,18206.5,215698,3926898003.9166665,150,18205.537389853715,primary_2023_2025,123.25,158.125,0.7794466403162056,standard,0_7_to_1_0,67.5,0.5476673427991886,False,0.34074074074074073,-0.34074074074074073,1,-1,True,True,0.5407407407407407,True,True,2024,2024-05,2024-W19
MNQ,2024-05-10,2024-05-10 13:30:00+00:00,2024-05-10 15:29:00+00:00,18274.25,18348.0,18188.25,18238.0,451018,8238215108.25,120,18265.82333354766,2024-05-10 15:30:00+00:00,2024-05-10 17:59:00+00:00,18238.5,18254.0,18193.25,18252.0,227796,4152474230.3333335,150,18228.916356447582,primary_2023_2025,159.75,158.125,1.0102766798418972,standard,1_0_to_1_3,60.75,0.38028169014084506,True,0.2222222222222222,0.2222222222222222,-1,1,True,False,0.9670781893004116,False,False,2024,2024-05,2024-W19
MNQ,2024-05-13,2024-05-13 13:30:00+00:00,2024-05-13 15:29:00+00:00,18332.25,18336.75,18252.25,18279.75,352252,6442804224.333333,120,18290.326880566565,2024-05-13 15:30:00+00:00,2024-05-13 17:59:00+00:00,18279.5,18309.25,18234.75,18284.0,200593,3667407877.8333335,150,18282.830795856953,primary_2023_2025,84.5,159.75,0.5289514866979655,standard,le_0_7,74.5,0.8816568047337278,False,0.06040268456375839,0.06040268456375839,-1,1,True,True,0.6610738255033557,True,True,2024,2024-05,2024-W20
MNQ,2024-05-14,2024-05-14 13:30:00+00:00,2024-05-14 15:29:00+00:00,18274.0,18371.5,18265.25,18358.25,464292,8503387909.333333,120,18314.741389757593,2024-05-14 15:30:00+00:00,2024-05-14 17:59:00+00:00,18358.5,18358.75,18298.0,18330.75,206242,3778161502.75,150,18319.069359053927,primary_2023_2025,106.25,158.125,0.6719367588932806,standard,le_0_7,60.75,0.571764705882353,False,0.4567901234567901,-0.4567901234567901,1,-1,True,False,0.5390946502057613,True,True,2024,2024-05,2024-W20
MNQ,2024-05-15,2024-05-15 13:30:00+00:00,2024-05-15 15:29:00+00:00,18509.25,18602.0,18447.25,18595.5,452222,8377526309.25,120,18525.251556204697,2024-05-15 15:30:00+00:00,2024-05-15 17:59:00+00:00,18595.25,18683.75,18577.0,18682.0,222761,4148900080.4166665,150,18624.894305630998,primary_2023_2025,154.75,158.125,0.9786561264822135,standard,0_7_to_1_0,106.75,0.6898222940226171,False,0.8126463700234192,0.8126463700234192,1,1,False,True,0.9836065573770492,False,False,2024,2024-05,2024-W20
MNQ,2024-05-16,2024-05-16 13:30:00+00:00,2024-05-16 15:29:00+00:00,18678.5,18760.75,18672.0,18745.0,347142,6495694265.0,120,18711.92268581733,2024-05-16 15:30:00+00:00,2024-05-16 17:59:00+00:00,18745.0,18755.5,18671.5,18710.25,275539,5156986716.0,150,18715.99561586563,primary_2023_2025,88.75,155.625,0.570281124497992,standard,le_0_7,84.0,0.9464788732394366,False,0.41369047619047616,-0.41369047619047616,1,-1,True,True,0.46130952380952384,True,True,2024,2024-05,2024-W20
MNQ,2024-05-17,2024-05-17 13:30:00+00:00,2024-05-17 15:29:00+00:00,18651.0,18677.0,18620.5,18654.75,338977,6321633948.833333,120,18649.15303644003,2024-05-17 15:30:00+00:00,2024-05-17 17:59:00+00:00,18654.5,18661.0,18607.75,18615.0,196800,3666975925.3333335,150,18633.00775067751,primary_2023_2025,56.5,148.625,0.3801513877207738,standard,le_0_7,53.25,0.9424778761061947,False,0.7417840375586855,-0.7417840375586855,1,-1,True,True,0.13615023474178403,True,True,2024,2024-05,2024-W20
MNQ,2024-05-20,2024-05-20 13:30:00+00:00,2024-05-20 15:29:00+00:00,18643.75,18771.0,18635.25,18752.5,306786,5745179799.416667,120,18726.994711025494,2024-05-20 15:30:00+00:00,2024-05-20 17:59:00+00:00,18752.5,18794.5,18731.75,18745.5,195252,3662650121.1666665,150,18758.57927789045,primary_2023_2025,135.75,141.125,0.9619131975199291,standard,0_7_to_1_0,62.75,0.4622467771639042,True,0.11155378486055777,-0.11155378486055777,1,-1,True,True,0.21912350597609562,False,False,2024,2024-05,2024-W21
MNQ,2024-05-21,2024-05-21 13:30:00+00:00,2024-05-21 15:29:00+00:00,18686.25,18764.25,18678.0,18753.75,308957,5784477780.916667,120,18722.598228610022,2024-05-21 15:30:00+00:00,2024-05-21 17:59:00+00:00,18753.75,18775.75,18731.5,18775.75,180673,3388259002.3333335,150,18753.5437078774,primary_2023_2025,86.25,137.75,0.6261343012704175,standard,le_0_7,44.25,0.5130434782608696,False,0.4971751412429379,0.4971751412429379,1,1,False,True,1.0,False,False,2024,2024-05,2024-W21
MNQ,2024-05-22,2024-05-22 13:30:00+00:00,2024-05-22 15:29:00+00:00,18808.0,18838.5,18789.0,18834.25,263825,4964439110.166667,120,18817.167100034745,2024-05-22 15:30:00+00:00,2024-05-22 17:59:00+00:00,18834.0,18838.0,18745.75,18771.25,196210,3688879301.9166665,150,18800.66919074801,primary_2023_2025,49.5,129.5,0.38223938223938225,standard,le_0_7,92.25,1.8636363636363635,False,0.6802168021680217,-0.6802168021680217,1,-1,True,True,0.2764227642276423,True,True,2024,2024-05,2024-W21
MNQ,2024-05-23,2024-05-23 13:30:00+00:00,2024-05-23 15:29:00+00:00,18981.5,18982.5,18801.75,18894.75,574875,10856613901.0,120,18885.17312633181,2024-05-23 15:30:00+00:00,2024-05-23 17:59:00+00:00,18894.75,18933.75,18711.25,18716.5,354522,6681538806.416667,150,18846.612640165255,primary_2023_2025,180.75,121.75,1.484599589322382,standard,1_3_to_1_5,222.5,1.2309820193637622,False,0.801123595505618,-0.801123595505618,-1,-1,False,True,0.02359550561797753,True,True,2024,2024-05,2024-W21
MNQ,2024-05-24,2024-05-24 13:30:00+00:00,2024-05-24 15:29:00+00:00,18762.25,18918.75,18731.75,18900.75,411179,7734696328.333333,120,18811.019843750128,2024-05-24 15:30:00+00:00,2024-05-24 17:59:00+00:00,18900.75,18916.0,18874.25,18903.5,208548,3940675396.6666665,150,18895.771700839454,primary_2023_2025,187.0,121.75,1.5359342915811087,exhaustion,1_5_to_2_0,41.75,0.2232620320855615,True,0.0658682634730539,0.0658682634730539,1,1,False,False,0.7005988023952096,False,False,2024,2024-05,2024-W21
MNQ,2024-05-27,2024-05-27 13:30:00+00:00,2024-05-27 15:29:00+00:00,18879.25,18928.25,18876.0,18924.5,55154,1042317873.0833334,120,18898.318763522744,2024-05-27 15:30:00+00:00,2024-05-27 16:59:00+00:00,18924.0,18957.25,18923.0,18951.0,25912,490791212.75,90,18940.692063522692,primary_2023_2025,52.25,121.75,0.42915811088295686,standard,le_0_7,34.25,0.6555023923444976,False,0.7883211678832117,0.7883211678832117,1,1,False,True,0.8175182481751825,False,False,2024,2024-05,2024-W22
MNQ,2024-05-28,2024-05-28 13:30:00+00:00,2024-05-28 15:29:00+00:00,18920.25,18937.0,18838.75,18927.0,358621,6775478698.333333,120,18893.145405130577,2024-05-28 15:30:00+00:00,2024-05-28 17:59:00+00:00,18927.0,18945.75,18891.5,18902.75,226957,4294490929.5,150,18922.046596932458,primary_2023_2025,98.25,114.75,0.8562091503267973,standard,0_7_to_1_0,54.25,0.5521628498727735,False,0.4470046082949309,-0.4470046082949309,1,-1,True,True,0.2073732718894009,True,True,2024,2024-05,2024-W22
MNQ,2024-05-29,2024-05-29 13:30:00+00:00,2024-05-29 15:29:00+00:00,18765.5,18880.0,18761.0,18849.75,402600,7582147063.166667,120,18832.953460423912,2024-05-29 15:30:00+00:00,2024-05-29 17:59:00+00:00,18849.5,18877.75,18816.25,18859.25,232631,4384112245.0,150,18845.778271167645,primary_2023_2025,119.0,105.75,1.1252955082742317,standard,1_0_to_1_3,61.5,0.5168067226890757,False,0.15853658536585366,0.15853658536585366,1,1,False,False,0.6991869918699187,True,True,2024,2024-05,2024-W22
MNQ,2024-05-30,2024-05-30 13:30:00+00:00,2024-05-30 15:29:00+00:00,18764.75,18769.25,18623.75,18674.0,447006,8360291463.25,120,18702.861848051256,2024-05-30 15:30:00+00:00,2024-05-30 17:59:00+00:00,18674.0,18729.0,18667.0,18703.0,208653,3901019060.75,150,18696.20403612697,primary_2023_2025,145.5,112.625,1.2918978912319645,standard,1_0_to_1_3,62.0,0.4261168384879725,True,0.46774193548387094,0.46774193548387094,-1,1,True,False,0.5806451612903226,True,True,2024,2024-05,2024-W22
